Date,Open,High,Low,Close,Adj Close,Volume
1998-09-22,73.940041,74.051605,72.980019,102.875000,73.493515,7270100
1998-09-23,74.207924,76.440460,74.140907,107.000000,76.440460,13688500
1998-09-24,75.949287,76.306473,73.761436,104.375000,74.565094,11129500
1998-09-25,73.672119,75.312943,73.314934,104.250000,74.475807,10247400
1998-09-28,75.234879,75.949287,74.475807,105.187500,75.145569,8847800
1998-09-29,75.279518,75.681389,73.850746,104.937500,74.966980,10618100
1998-09-30,73.940041,74.520447,72.421951,101.750000,72.689835,7908400
1998-10-01,71.461906,72.544662,70.077774,98.812500,70.591301,13335600
1998-10-02,70.635956,72.064743,69.452698,100.718697,71.953079,14351800
1998-10-05,71.149391,71.417274,68.827576,98.687500,70.501976,12807200
1998-10-06,71.975418,72.354927,69.675949,98.593697,70.435036,12621000
1998-10-07,70.457367,71.461906,68.403473,97.125000,69.385750,14348500
1998-10-08,67.555115,69.117828,65.880714,96.593697,69.006187,20625000
1998-10-09,69.296440,70.568939,67.197891,98.531197,70.390343,12708500
1998-10-12,71.886154,72.466583,71.216377,99.968697,71.417274,9508500
1998-10-13,71.127083,71.729820,70.546616,99.625000,71.171745,6256800
1998-10-14,70.680603,72.734482,70.613594,100.562500,71.841469,8176900
1998-10-15,71.528946,76.619049,71.395004,105.968697,75.703644,20541100
1998-10-16,75.815331,76.261810,75.011604,106.000000,75.726028,16573900
1998-10-19,75.502785,76.306473,75.368805,106.375000,75.993958,7915900
1998-10-20,76.842247,77.724037,75.792953,107.000000,76.440460,14611600
1998-10-21,76.351097,76.886917,75.636703,106.625000,76.172531,9178400
1998-10-22,76.284119,77.489670,75.837624,108.218697,77.311020,8277500
1998-10-23,77.132446,77.154793,76.284119,106.843697,76.328796,6237200
1998-10-26,76.953857,77.489670,76.284119,107.625000,76.886917,5838600
1998-10-27,77.467377,77.846855,75.926903,107.000000,76.440460,10089700
1998-10-28,76.127869,76.819878,75.748322,106.812500,76.306473,5650600
1998-10-29,76.507355,78.181763,76.172531,109.406197,78.159393,9625600
1998-10-30,78.672951,79.230965,78.226425,110.000000,78.583595,9872800
1998-11-02,79.164047,79.923088,78.717583,111.875000,79.923088,6501400
1998-11-03,79.722183,79.878441,79.119408,111.062500,79.342659,6866000
1998-11-04,80.347229,80.793709,79.364906,112.250000,80.190987,8233600
1998-11-05,79.677475,81.396553,79.387329,113.781197,81.284866,6841500
1998-11-06,81.061623,81.843033,80.950066,114.125000,81.530495,5224800
1998-11-09,81.396553,81.619789,80.369606,113.312500,80.950066,6188700
1998-11-10,80.726784,81.396553,80.190987,113.000000,80.726784,14015200
1998-11-11,81.307236,81.441216,79.934250,112.250000,80.190987,10922400
1998-11-12,80.235619,80.816093,79.789154,112.125000,80.101692,5457400
1998-11-13,80.168617,80.883049,80.101692,113.218697,80.883049,5524600
1998-11-16,81.597443,81.697868,80.648651,114.062500,81.485878,6023700
1998-11-17,81.195549,82.602097,80.726784,114.062500,81.485878,9058900
1998-11-18,81.664474,82.155609,81.083969,114.750000,81.976967,4567700
1998-11-19,82.356445,82.802994,81.887695,115.750000,82.691414,5249300
1998-11-20,83.126663,83.405769,82.758324,116.625000,83.316521,5562000
1998-11-23,83.919220,85.459679,83.695961,119.375000,85.281067,7151300
1998-11-24,85.013153,85.481949,84.622482,118.625000,84.745262,5323700
1998-11-25,84.968498,85.147118,84.455002,118.625000,84.745262,4393500
1998-11-27,85.348045,85.526627,85.024338,119.500000,85.370354,4557900
1998-11-30,85.024338,85.281067,82.959305,116.125000,82.959305,8705400
1998-12-01,82.959305,84.321053,82.311806,117.625000,84.030884,8950600
1998-12-02,83.740608,84.231758,82.869987,117.281197,83.785263,7495500
1998-12-03,83.762978,84.522049,82.222504,115.343697,82.401131,12145300
1998-12-04,83.316521,84.655930,83.227180,118.375000,84.566666,10339500
1998-12-07,84.343414,85.348045,84.298798,118.937500,84.968498,4290000
1998-12-08,84.678253,85.548950,83.941559,118.406197,84.588943,10102600
1998-12-09,84.789925,84.990807,84.209457,118.625000,84.745262,5327900
1998-12-10,84.901520,84.901520,83.383400,116.890602,83.506218,5966600
1998-12-11,83.182549,83.829910,82.557419,117.125000,83.673691,8198200
1998-12-14,82.981583,83.160156,81.262589,113.750000,81.262589,9521400
1998-12-15,81.932365,83.405769,81.820663,116.687500,83.361130,9631500
1998-12-16,83.673691,83.673691,82.691414,116.531197,83.249458,7260000
1998-12-17,83.740608,84.722908,83.606651,118.390602,84.577820,6914700
1998-12-18,84.802795,85.385178,84.489258,118.500000,84.937210,4802400
1998-12-21,85.474770,86.975479,85.295609,120.156197,86.124290,8580700
1998-12-22,86.303520,86.885872,85.429947,120.687500,86.505142,5461100
1998-12-23,86.863510,88.319443,86.594749,123.218697,88.319443,7791000
1998-12-24,88.274658,88.341881,87.804283,122.687500,87.938667,1507100
1998-12-28,88.341881,88.386650,87.445869,122.375000,87.714714,4203600
1998-12-29,87.961052,89.226540,87.535492,124.312500,89.103439,3935800
1998-12-30,88.834671,89.417000,88.185020,123.312500,88.386650,6810700
1998-12-31,88.386650,88.834671,87.781837,123.312500,88.386650,6790500
1999-01-04,88.431458,89.752960,87.244286,123.031197,88.185020,9450400
1999-01-05,88.117851,89.506622,88.117851,124.437500,89.193031,8031000
1999-01-06,90.178574,91.567345,90.133797,127.437500,91.343315,7737700
1999-01-07,90.581764,91.186523,90.156143,126.812500,90.895355,5504900
1999-01-08,91.880928,92.104912,90.290550,127.750000,91.567345,6224400
1999-01-11,91.522552,91.522552,89.752960,126.531197,90.693756,7578300
1999-01-12,90.469742,90.469742,88.700218,124.250000,89.058647,7768800
1999-01-13,86.303520,89.685814,86.281166,123.375000,88.431458,10810600
1999-01-14,88.610657,88.812210,86.661903,121.218697,86.885872,11400700
1999-01-15,87.714714,89.439369,87.490692,124.375000,89.148239,7817700
